Symbol,Date,Open,High,Low,Close,Volume,OpenInt
BS,27-Apr-2018,834.18,839.26,832.8,837.93,155,7294
BS.C,27-Apr-2018,834.5,838.4,832.9,837.7,185,7304
BSH19,27-Apr-2018,832.2,838.2,832.2,838.2,0,0
BSM18,27-Apr-2018,834.5,838.9,832.7,837.7,155,7294
BSM19,27-Apr-2018,832.1,838,832.1,838,0,0
BSU18,27-Apr-2018,832.4,838.4,832.4,838.4,0,0
BSZ18,27-Apr-2018,832.3,838.3,832.3,838.3,0,0
BT,27-Apr-2018,9135,9420,8940,9080,526,1482
BT.C,27-Apr-2018,9130,9375,9115,9231,4924,364
BTJ18,27-Apr-2018,9130,9375,9115,9231,4924,364
BTK18,27-Apr-2018,9135,9420,8940,9080,2190,1588
BTM18,27-Apr-2018,9195,9415,8965,9095,92,289
BTN18,27-Apr-2018,9115,9115,9115,9115,0,0
BTU18,27-Apr-2018,9240,9420,9080,9135,1,27
C2,27-Apr-2018,8.35,8.425,8.35,8.425,0,0
C3,27-Apr-2018,1482.5,1487.5,1482.5,1487.5,0,0
C4,27-Apr-2018,1610,1620,1610,1620,0,0
C5,27-Apr-2018,2380,2380,2360,2360,0,0
CD,27-Apr-2018,0.777,0.7796,0.7752,0.7794,57778,122267
CD.C,27-Apr-2018,0.7777,0.78,0.7777,0.78,65809,114272
CDH19,27-Apr-2018,0.782,0.7842,0.782,0.7842,0,99
CDH20,27-Apr-2018,0.7866,0.7888,0.7866,0.7888,0,0
CDH21,27-Apr-2018,0.7892,0.7916,0.7892,0.7916,0,0
CDH22,27-Apr-2018,0.7916,0.794,0.7916,0.794,0,0
CDH23,27-Apr-2018,0.794,0.7966,0.794,0.7966,0,0
CDK18,27-Apr-2018,0.7772,0.7794,0.7772,0.7794,459,183
CDM18,27-Apr-2018,0.7777,0.78,0.7777,0.78,56714,115262
CDM19,27-Apr-2018,0.7831,0.7854,0.7831,0.7854,0,11
CDM20,27-Apr-2018,0.7875,0.7896,0.7875,0.7896,0,0
CDM21,27-Apr-2018,0.7898,0.7922,0.7898,0.7922,0,0
CDM22,27-Apr-2018,0.7922,0.7947,0.7922,0.7947,0,0
CDN18,27-Apr-2018,0.7784,0.7806,0.7784,0.7806,330,256
CDQ18,27-Apr-2018,0.7788,0.781,0.7788,0.781,0,0
CDU18,27-Apr-2018,0.7793,0.7816,0.7793,0.7816,145,3280
CDU19,27-Apr-2018,0.7843,0.7865,0.7843,0.7865,0,2
CDU20,27-Apr-2018,0.7881,0.7903,0.7881,0.7903,0,0
CDU21,27-Apr-2018,0.7904,0.7928,0.7904,0.7928,0,0
CDU22,27-Apr-2018,0.7928,0.7954,0.7928,0.7954,0,0
CDZ18,27-Apr-2018,0.7807,0.783,0.7807,0.783,130,3174
CDZ19,27-Apr-2018,0.7854,0.7876,0.7854,0.7876,0,0
CDZ20,27-Apr-2018,0.7886,0.7909,0.7886,0.7909,0,0
CDZ21,27-Apr-2018,0.791,0.7934,0.791,0.7934,0,0
CDZ22,27-Apr-2018,0.7934,0.796,0.7934,0.796,0,0
CU.C,27-Apr-2018,609,609,607.5,607.5,0,480
CUF19,27-Apr-2018,623.5,623.5,620.25,620.25,0,200
CUF20,27-Apr-2018,616.25,616.25,615.5,615.5,0,0
CUF21,27-Apr-2018,608.75,608.75,607.75,607.75,0,0
CUF22,27-Apr-2018,599.75,599.75,598.75,598.75,0,0
CUF23,27-Apr-2018,590.75,590.75,589.75,589.75,0,0
CUG19,27-Apr-2018,624.25,624.25,621.25,621.25,0,0
CUG20,27-Apr-2018,615.5,615.5,614.75,614.75,0,0
CUG21,27-Apr-2018,608,608,607,607,0,0
CUG22,27-Apr-2018,599,599,598,598,0,0
CUG23,27-Apr-2018,590,590,589,589,0,0
CUH19,27-Apr-2018,624.75,624.75,622.5,622.5,0,0
CUH20,27-Apr-2018,615,615,614.25,614.25,0,0
CUH21,27-Apr-2018,607.25,607.25,606.25,606.25,0,0
CUH22,27-Apr-2018,598.25,598.25,597.25,597.25,0,0
CUH23,27-Apr-2018,589.25,589.25,588.25,588.25,0,0
CUJ18,27-Apr-2018,623,623,623,623,0,320
CUJ19,27-Apr-2018,624,624,621.75,621.75,0,0
CUJ20,27-Apr-2018,614.25,614.25,613.5,613.5,0,0
CUJ21,27-Apr-2018,606.5,606.5,605.5,605.5,0,0
CUJ22,27-Apr-2018,597.5,597.5,596.5,596.5,0,0
CUK18,27-Apr-2018,609,609,607.5,607.5,0,480
CUK19,27-Apr-2018,623,623,621,621,0,0
CUK20,27-Apr-2018,613.75,613.75,613,613,0,0
CUK21,27-Apr-2018,605.75,605.75,604.75,604.75,0,0
CUK22,27-Apr-2018,596.75,596.75,595.75,595.75,0,0
CUM18,27-Apr-2018,608.5,608.5,607,607,0,560
CUM19,27-Apr-2018,621.75,621.75,620.25,620.25,0,0
CUM20,27-Apr-2018,613,613,612.25,612.25,0,0
CUM21,27-Apr-2018,605,605,604,604,0,0
CUM22,27-Apr-2018,596,596,595,595,0,0
CUN18,27-Apr-2018,607.75,607.75,607,607,0,640
CUN19,27-Apr-2018,620,620,619.25,619.25,0,0
CUN20,27-Apr-2018,612.5,612.5,611.5,611.5,0,0
CUN21,27-Apr-2018,604.25,604.25,603.25,603.25,0,0
CUN22,27-Apr-2018,595.25,595.25,594.25,594.25,0,0
CUQ18,27-Apr-2018,607.5,607.5,606.75,606.75,0,600
CUQ19,27-Apr-2018,619.5,619.5,618.75,618.75,0,0
CUQ20,27-Apr-2018,611.75,611.75,611,611,0,0
CUQ21,27-Apr-2018,603.5,603.5,602.5,602.5,0,0
CUQ22,27-Apr-2018,594.5,594.5,593.5,593.5,0,0
CUU18,27-Apr-2018,607.5,607.5,606.5,606.5,0,720
CUU19,27-Apr-2018,618.75,618.75,618,618,0,0
CUU20,27-Apr-2018,611.25,611.25,610.25,610.25,0,0
CUU21,27-Apr-2018,602.75,602.75,601.75,601.75,0,0
CUU22,27-Apr-2018,593.75,593.75,592.75,592.75,0,0
CUV18,27-Apr-2018,611.5,611.5,610.25,610.25,0,480
CUV19,27-Apr-2018,618,618,617.5,617.5,0,0
CUV20,27-Apr-2018,610.5,610.5,609.75,609.75,0,0
CUV21,27-Apr-2018,602,602,601,601,0,0
CUV22,27-Apr-2018,593,593,592,592,0,0
CUX18,27-Apr-2018,617.75,617.75,616,616,0,520
CUX19,27-Apr-2018,617.5,617.5,616.75,616.75,0,0
