Symbol,Date,Open,High,Low,Close,Volume
ACRNX,26-Apr-2018,15.95,15.95,15.95,15.95,0
ACRTX,26-Apr-2018,17.7,17.7,17.7,17.7,0
ACSCX,26-Apr-2018,8.7,8.7,8.7,8.7,0
ACSDX,26-Apr-2018,26.93,26.93,26.93,26.93,0
ACSHX,26-Apr-2018,26.92,26.92,26.92,26.92,0
ACSIX,26-Apr-2018,35.38,35.38,35.38,35.38,0
ACSKX,26-Apr-2018,10.13,10.13,10.13,10.13,0
ACSLX,26-Apr-2018,63.13,63.13,63.13,63.13,0
ACSNX,26-Apr-2018,10.12,10.12,10.12,10.12,0
ACSPX,26-Apr-2018,10.13,10.13,10.13,10.13,0
ACSQX,26-Apr-2018,10.12,10.12,10.12,10.12,0
ACSRX,26-Apr-2018,26.93,26.93,26.93,26.93,0
ACSTX,26-Apr-2018,26.93,26.93,26.93,26.93,0
ACSUX,26-Apr-2018,10.12,10.12,10.12,10.12,0
ACSYX,26-Apr-2018,26.92,26.92,26.92,26.92,0
ACTDX,26-Apr-2018,9.91,9.91,9.91,9.91,0
ACTEX,26-Apr-2018,97.83,97.83,97.83,97.83,0
ACTFX,26-Apr-2018,9.86,9.86,9.86,9.86,0
ACTHX,26-Apr-2018,9.89,9.89,9.89,9.89,0
ACTIX,26-Apr-2018,8.61,8.61,8.61,8.61,0
ACTNX,26-Apr-2018,9.89,9.89,9.89,9.89,0
ACTSX,26-Apr-2018,9.88,9.88,9.88,9.88,0
ACTVX,26-Apr-2018,91.39,91.39,91.39,91.39,0
ACTWX,26-Apr-2018,16.38,16.38,16.38,16.38,0
ACUIX,26-Apr-2018,9.35,9.35,9.35,9.35,0
ACVAX,26-Apr-2018,8.44,8.44,8.44,8.44,0
ACVDX,26-Apr-2018,8.88,8.88,8.88,8.88,0
ACVHX,26-Apr-2018,9.51,9.51,9.51,9.51,0
ACVIX,26-Apr-2018,8.88,8.88,8.88,8.88,0
ACVKX,26-Apr-2018,10.35,10.35,10.35,10.35,0
ACVQX,26-Apr-2018,10.03,10.03,10.03,10.03,0
ACVRX,26-Apr-2018,8.87,8.87,8.87,8.87,0
ACVUX,26-Apr-2018,8.88,8.88,8.88,8.88,0
ACVVX,26-Apr-2018,10.2,10.2,10.2,10.2,0
ACVWX,26-Apr-2018,9.85,9.85,9.85,9.85,0
ACWDX,26-Apr-2018,16.54,16.54,16.54,16.54,0
ACWEX,26-Apr-2018,9.5,9.5,9.5,9.5,0
ACWIX,26-Apr-2018,16.81,16.81,16.81,16.81,0
ACWVX,26-Apr-2018,11.09,11.09,11.09,11.09,0
ACXAX,26-Apr-2018,14.67,14.67,14.67,14.67,0
ACXCX,26-Apr-2018,14.4,14.4,14.4,14.4,0
ACXIX,26-Apr-2018,14.69,14.69,14.69,14.69,0
ACYHX,26-Apr-2018,10.43,10.43,10.43,10.43,0
ACYIX,26-Apr-2018,5.59,5.59,5.59,5.59,0
