Symbol,Date,Open,High,Low,Close,Volume
0HLQ.L,27-Apr-2018,55.25,55.44,55.25,55.44,718
0HLU.L,27-Apr-2018,43.833,43.833,43.76,43.76,32
0HMM.L,27-Apr-2018,0.866,0.885,0.866,0.885,1656122
0HNH.L,27-Apr-2018,38.055,38.15,38.055,38.15,20
0HNK.L,27-Apr-2018,44.78,44.8,44.78,44.8,300000
0HNZ.L,27-Apr-2018,14.31,14.557,14.133,14.205,10240
0HOU.L,27-Apr-2018,50.53,50.54,49.62,49.62,1184
0HOV.L,27-Apr-2018,12.394,12.394,12.37,12.37,248
0HRV.L,27-Apr-2018,34.7148,34.88,34.7148,34.88,300
0HTP.L,27-Apr-2018,151.6,152.2881,150.75,150.75,1162545
0HV2.L,27-Apr-2018,527.2,534.2,527.2,533.5,5048
0HV8.L,27-Apr-2018,100.8,101.2,100.2,100.3,424
0HVA.L,27-Apr-2018,16.14,16.14,16.12,16.12,325
0HVP.L,27-Apr-2018,18.7705,18.85,18.52,18.52,2396
0HW0.L,27-Apr-2018,9.3011,9.3906,9.2609,9.37,22850
0HW4.L,27-Apr-2018,266.0867,269.9697,263.325,263.325,221
0HX8.L,27-Apr-2018,47.4785,47.55,47.4395,47.55,56
0HXB.L,27-Apr-2018,15.445,15.57,14.92,15.295,857683
0HY2.L,27-Apr-2018,6.99,6.99,6.97,6.97,401
0HYI.L,27-Apr-2018,35.886,36.21,35.8825,36.21,120
0HYK.L,27-Apr-2018,2.1077,2.176,2.1077,2.176,17289
0HZC.L,27-Apr-2018,74.681,74.9965,74.6537,74.8,5815
0HZD.L,27-Apr-2018,124.3,127.2,124.3,126.7,7229
0I2R.L,27-Apr-2018,27.39,27.86,27.37,27.7,69504
0I3I.L,27-Apr-2018,229.4625,230.74,229.4625,230.74,2
0I3Q.L,27-Apr-2018,17.201,17.201,17.12,17.12,80
0I3Z.L,27-Apr-2018,30,30.04,29.74,29.94,82777
0I47.L,27-Apr-2018,195.8906,195.8906,195.26,195.26,382
0I4Q.L,27-Apr-2018,37.9644,38.24,37.9644,38.24,59000
0I50.L,27-Apr-2018,40.297,40.63,40.297,40.63,336
0I5C.L,27-Apr-2018,133.853,133.853,133.83,133.83,100
0I5O.L,27-Apr-2018,89.4,90.4,89.4,90.4,23
0I5P.L,27-Apr-2018,12.038,12.038,11.97,11.97,393
0I8Y.L,27-Apr-2018,36.41,36.73,36.41,36.44,51587
0IAH.L,27-Apr-2018,140.34,141.9551,140.245,141.6,204885
0IAX.L,27-Apr-2018,1668,1670.26,1660,1664,233
0IB0.L,27-Apr-2018,109.025,109.66,108.565,108.925,8721
0IB7.L,27-Apr-2018,2.794,2.8156,2.79,2.79,5231
0ICR.L,27-Apr-2018,120.03,120.03,119.81,119.81,162
0IE9.L,27-Apr-2018,18.29,18.5616,18.29,18.42,283
0IFM.L,27-Apr-2018,8.855,8.855,8.85,8.85,158
0IGF.L,27-Apr-2018,42.9178,42.9528,42.8,42.89,3890
0IH3.L,27-Apr-2018,18.827,18.827,18.79,18.79,114
0IHK.L,27-Apr-2018,6.7055,6.7486,6.6803,6.733,400429
0IHM.L,27-Apr-2018,139.438,139.7041,136.6,136.6,2032
0II2.L,27-Apr-2018,42.21,42.4323,41.438,41.64,90201
0II4.L,27-Apr-2018,422.0991,422.0991,416.08,416.08,7
0IID.L,27-Apr-2018,7.56,7.6,7.55,7.6,8404
0IIF.L,27-Apr-2018,21.51,21.53,21.187,21.285,1702726
0IIH.L,27-Apr-2018,468.695,476.7,463,475.1,16118
0IJW.L,27-Apr-2018,10.699,10.699,10.64,10.64,125
0IKJ.L,27-Apr-2018,17.83,18.0132,17.83,17.9725,114230
0IKK.L,27-Apr-2018,2.555,2.575,2.5099,2.575,9
0ILI.L,27-Apr-2018,12.4355,12.47,12.4355,12.47,117
0IN2.L,27-Apr-2018,95.52,96.2,95.52,95.77,5469
0IN3.L,27-Apr-2018,31.105,31.45,31.105,31.45,220
0INB.L,27-Apr-2018,18.445,18.55,18.015,18.0725,2027803
0IND.L,27-Apr-2018,125.518,125.518,123.96,123.96,2085
0INS.L,27-Apr-2018,19.2984,19.556,19.1438,19.556,117
0IP1.L,27-Apr-2018,49.8,49.8,48,48,612
0IP9.L,27-Apr-2018,71.399,71.47,71.399,71.47,191
0IPT.L,27-Apr-2018,16,16,16,16,5887
0IPY.L,27-Apr-2018,39.9211,39.9211,39.5786,39.7,5031
0IQU.L,27-Apr-2018,16.4142,16.42,16.4083,16.42,1128
0IRE.L,27-Apr-2018,70.74,71.31,70.74,71.31,140
0IRF.L,27-Apr-2018,13.915,14.005,13.7925,13.7925,90827
0IT3.L,27-Apr-2018,35.4932,35.5407,35.2161,35.26,11664
0IU8.L,27-Apr-2018,94.8266,95.9629,94.6229,95.16,86811
0IUJ.L,27-Apr-2018,37.9459,37.9459,37.7,37.7,1952
0IUQ.L,27-Apr-2018,21.261,21.4211,21.261,21.33,34894
0IUV.L,27-Apr-2018,158.5105,158.5105,157.5,157.5,29
0IVJ.L,27-Apr-2018,22.4,22.5369,21.7602,21.875,5885
0IVM.L,27-Apr-2018,80.86,81.7,80.8481,81.7,13830
0IW5.L,27-Apr-2018,103.5,104.375,103.3911,104.075,12164
0IWK.L,27-Apr-2018,12.8,12.89,12.67,12.695,77621
0IWV.L,27-Apr-2018,33.55,33.55,33.55,33.55,14
0IWZ.L,27-Apr-2018,10.5915,10.63,10.5915,10.63,78
0IXT.L,27-Apr-2018,5.3,5.42,5.3,5.36,693
0IXZ.L,27-Apr-2018,4.1343,4.1521,4.1099,4.146,251863
0IYN.L,27-Apr-2018,0.9175,1,0.8727,1,120
0IZ8.L,27-Apr-2018,98.045,98.3,97.9265,98.3,1029
0IZB.L,27-Apr-2018,12.4295,12.51,12.4295,12.51,109
0IZC.L,27-Apr-2018,105.1505,105.45,104.6025,105.325,27751
0IZM.L,27-Apr-2018,6.3403,6.79,6.3403,6.79,89
0J03.L,27-Apr-2018,1.927,1.9495,1.925,1.9495,341
0J1N.L,27-Apr-2018,60.2,60.5,60.2,60.5,986
0J1Z.L,27-Apr-2018,4.954,4.954,4.906,4.948,4036
0J2R.L,27-Apr-2018,37.63,37.87,37.443,37.665,18880
0J2X.L,27-Apr-2018,18.48,18.68,18.48,18.68,132
0J3F.L,27-Apr-2018,80.56,81.5,80.3774,81.17,20612
0J3X.L,27-Apr-2018,109.2,109.4,108.65,108.65,11124
0J5Q.L,27-Apr-2018,39.295,39.36,39.27,39.36,1033
0J5Y.L,27-Apr-2018,13.27,13.3278,12.92,12.92,663
0J6V.L,27-Apr-2018,91,91.95,91,91.725,8097
0J6X.L,27-Apr-2018,131,134.7,131,132.9,32792
0J6Y.L,27-Apr-2018,45.455,45.54,44.7,45.4125,337121
0J7U.L,27-Apr-2018,58.2374,58.5,58.2374,58.5,1626
0J7X.L,27-Apr-2018,88.9,90.9949,88.9,88.9,2848
0J86.L,27-Apr-2018,210.8905,215.66,210.8905,215.66,87
0J9C.L,27-Apr-2018,83.55,83.6,82.4288,82.97,52736
0J9O.L,27-Apr-2018,33.45,34,33.45,34,1268
0JBY.L,27-Apr-2018,78.2853,80.3214,78,78,1318
0JE5.L,27-Apr-2018,26.54,26.9,26.54,26.9,3520
0JEW.L,27-Apr-2018,75.39,76.09,75.39,76.09,100108
0JHU.L,27-Apr-2018,71.8,71.88,70.876,71.19,56721
0JI9.L,27-Apr-2018,2.1,2.1,2.09,2.09,77675
0JII.L,27-Apr-2018,48.85,49.9,48.85,49.9,49606
0JK4.L,27-Apr-2018,17.3,17.49,17.1759,17.435,12294
0JLQ.L,27-Apr-2018,9.3775,9.3775,8.72,9.1725,32533
