Symbol,Date,Open,High,Low,Close,Volume
MXNHKD,01-May-2018,0.4207,0.4213,0.4131,0.4139,0
MXNJPY,01-May-2018,5.845,5.863,5.78,5.792,0
MXNSGD,01-May-2018,0.071,0.0711,0.0702,0.0704,0
MXNUSD,01-May-2018,0.0536,0.0537,0.0526,0.0527,0
MXNZAR,01-May-2018,0.6607,0.6735,0.6594,0.6679,0
MYRAUD,01-May-2018,0.3369,0.339,0.3364,0.337,0
MYRCAD,01-May-2018,0.3278,0.329,0.3239,0.3239,0
MYRCHF,01-May-2018,0.2523,0.2533,0.2508,0.2513,0
MYRCNH,01-May-2018,1.614,1.617,1.614,1.617,0
MYRCNY,01-May-2018,1.6157,1.6196,1.5999,1.5999,0
MYRDKK,01-May-2018,1.5674,1.5837,1.5635,1.5837,0
MYREUR,01-May-2018,0.2104,0.2114,0.2098,0.2102,0
MYRGBP,01-May-2018,0.1854,0.186,0.1847,0.1853,0
MYRHKD,01-May-2018,2.0046,2.0111,1.9789,1.9791,0
